variant,variant_order,candidate_facility_count,fixed_facility_count,forbidden_facility_count,candidate_facility_fraction,fixed_facilities,forbidden_facilities,model_build_seconds,objective_value,solve_seconds,total_variant_seconds,evaluated_replacements,open_facilities_count,open_facilities,status,error_message,instance_group,instance,reoptimization_instance,instance_id,n,p,edge_weight_type,raw_path,reference_source,reference_cost,reference_facilities,metaheuristic_runtime_seconds,structure_extraction_runtime_seconds,pre_reoptimization_seconds,removed_facility,removed_facility_zero_based,removal_position,remaining_reference_facilities,remaining_reference_facilities_count,source_ltm_size,top_fraction,top_solution_count,top_cost_cutoff,full_ltm_cost_min,full_ltm_cost_max,top_ltm_cost_min,top_ltm_cost_max,replacement_pool_strategy,replacement_pool_reference_variant,replacement_pool_target_size,replacement_pool_available_candidate_count,replacement_pool_shortfall,replacement_pool_excluded_best_facilities,memory_strategy,overlap_with_reference_count,overlap_with_reference_fraction,dropped_reference_facilities_count,new_facilities_count,dropped_reference_facilities,new_facilities,total_pipeline_seconds,analysis_memory_size,analysis_memory_min_cost,analysis_memory_max_cost,analysis_solution_count,analysis_swap_edges,analysis_component_count,analysis_largest_component_size,analysis_smallest_component_size,analysis_is_connected,cooccurrence_active_nodes,cooccurrence_edges,cooccurrence_total_weight,max_k_cut_ignored_nodes,max_k_cut_fraction_cut,max_k_cut_best_facility_separation,pre_connection_component_count,pre_connection_solution_count,post_connection_solution_count,post_connection_component_count,trajectory_added_solution_count,trajectory_movement_count,trajectory_generated_out_of_range_count,trajectory_connection_edge_count,guard_fallback_used,best_component_solution_count,best_component_selection_reason,max_k_cut_removed_group_found,max_k_cut_removed_group_size,max_k_cut_replacement_pool_size,max_k_cut_removed_group,max_k_cut_replacement_pool,max_k_cut_groups_formatted,baseline_status,baseline_objective_value,baseline_total_variant_seconds,baseline_total_pipeline_seconds,gap_to_baseline_percent,time_delta_to_baseline_seconds,baseline_is_optimal
max_k_cut_mst_trajectory,3,2,4,1,0.041666666666666664,5 9 14 24,21,0.0,12718.0,0.0007782010006849305,0.0007782010006849305,2,5,5 9 14 15 24,OPTIMAL,,NOT NECESSARY,att48,att48__remove_pos_3__facility_22,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,22,21,3,5 9 14 24,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,max_k_cut_group,max_k_cut_mst_trajectory,2.0,2.0,0.0,,top_ltm_mst_trajectory,4,0.8,1,1,21,15,0.08730906700020569,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,3.0,2.0,0 15 21,0 15,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12718.0,0.003936343000532361,0.09046720900005312,0.0,-0.0031581419998474303,True
max_k_cut_pairwise_trajectory,4,2,4,1,0.041666666666666664,5 9 14 24,21,0.0,12718.0,0.0003868000003421912,0.0003868000003421912,2,5,5 9 14 15 24,OPTIMAL,,NOT NECESSARY,att48,att48__remove_pos_3__facility_22,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,22,21,3,5 9 14 24,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,max_k_cut_group,max_k_cut_pairwise_trajectory,2.0,2.0,0.0,,top_ltm_pairwise_trajectory,4,0.8,1,1,21,15,0.08691766599986295,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,3.0,2.0,0 15 21,0 15,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12718.0,0.003936343000532361,0.09046720900005312,0.0,-0.0035495430001901696,True
max_k_cut_mst_range_guard,5,2,4,1,0.041666666666666664,5 9 14 24,21,0.0,12718.0,0.0004285790000722045,0.0004285790000722045,2,5,5 9 14 15 24,OPTIMAL,,NOT NECESSARY,att48,att48__remove_pos_3__facility_22,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,22,21,3,5 9 14 24,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,max_k_cut_group,max_k_cut_mst_range_guard,2.0,2.0,0.0,,top_ltm_mst_trajectory_range_guard,4,0.8,1,1,21,15,0.08695944499959296,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,3.0,2.0,0 15 21,0 15,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12718.0,0.003936343000532361,0.09046720900005312,0.0,-0.0035077640004601562,True
max_k_cut_pairwise_range_guard,6,2,4,1,0.041666666666666664,5 9 14 24,21,0.0,12718.0,0.0012456320000637788,0.0012456320000637788,2,5,5 9 14 15 24,OPTIMAL,,NOT NECESSARY,att48,att48__remove_pos_3__facility_22,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,22,21,3,5 9 14 24,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,max_k_cut_group,max_k_cut_pairwise_range_guard,2.0,2.0,0.0,,top_ltm_pairwise_trajectory_range_guard,4,0.8,1,1,21,15,0.08777649799958454,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,3.0,2.0,0 15 21,0 15,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12718.0,0.003936343000532361,0.09046720900005312,0.0,-0.002690711000468582,True
random_original_pool_size,7,2,4,1,0.041666666666666664,5 9 14 24,21,0.0,13406.0,0.00046825799927319167,0.00046825799927319167,2,5,5 9 14 24 39,OPTIMAL,,NOT NECESSARY,att48,att48__remove_pos_3__facility_22,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,22,21,3,5 9 14 24,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,random_original_pool_size,max_k_cut_original,2.0,43.0,0.0,5 9 14 21 24,top_ltm_original,4,0.8,1,1,21,39,0.08699912399879395,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,,,8.0,1.0,0.0,0.0,0.0,,False,,,1.0,3.0,2.0,0 15 21,35 39,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12718.0,0.003936343000532361,0.09046720900005312,5.409655606227394,-0.003468085001259169,True
nearest_original_pool_size,8,2,4,1,0.041666666666666664,5 9 14 24,21,0.0,12718.0,0.00032817700048326515,0.00032817700048326515,2,5,5 9 14 15 24,OPTIMAL,,NOT NECESSARY,att48,att48__remove_pos_3__facility_22,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,22,21,3,5 9 14 24,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,nearest_original_pool_size,max_k_cut_original,2.0,43.0,0.0,5 9 14 21 24,top_ltm_original,4,0.8,1,1,21,15,0.08685904300000402,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,,,8.0,1.0,0.0,0.0,0.0,,False,,,1.0,3.0,2.0,0 15 21,2 15,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12718.0,0.003936343000532361,0.09046720900005312,0.0,-0.0036081660000490956,True
baseline_all_facilities,1,43,4,1,0.8958333333333334,5 9 14 21,24,0.0,12897.0,0.0043254610000076354,0.0043254610000076354,43,5,5 9 13 14 21,OPTIMAL,,NOT NECESSARY,att48,att48__remove_pos_4__facility_25,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,25,24,4,5 9 14 21,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,all_facilities,all_facilities_baseline,,,,,all_facilities_baseline,4,0.8,1,1,24,13,0.09085632699952839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPTIMAL,12897.0,0.0043254610000076354,0.09085632699952839,0.0,0.0,True
max_k_cut_original,2,0,4,1,0.0,5 9 14 21,24,0.0,,2.1627000023727305e-05,2.1627000023727305e-05,0,0,,INFEASIBLE_POOL,The max-k-cut group that contains the removed facility has no replacement candidate after forbidding the removed facility.,NOT NECESSARY,att48,att48__remove_pos_4__facility_25,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,25,24,4,5 9 14 21,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,max_k_cut_group,max_k_cut_original,0.0,0.0,0.0,,top_ltm_original,0,0.0,5,0,5 9 14 21 24,,0.08655249299954448,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,,,8.0,1.0,0.0,0.0,0.0,,False,,,1.0,1.0,0.0,24,,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12897.0,0.0043254610000076354,0.09085632699952839,,-0.004303833999983908,True
max_k_cut_mst_trajectory,3,0,4,1,0.0,5 9 14 21,24,0.0,,6.319000021903776e-06,6.319000021903776e-06,0,0,,INFEASIBLE_POOL,The max-k-cut group that contains the removed facility has no replacement candidate after forbidding the removed facility.,NOT NECESSARY,att48,att48__remove_pos_4__facility_25,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,25,24,4,5 9 14 21,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,max_k_cut_group,max_k_cut_mst_trajectory,0.0,0.0,0.0,,top_ltm_mst_trajectory,0,0.0,5,0,5 9 14 21 24,,0.08653718499954266,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,1.0,0.0,24,,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12897.0,0.0043254610000076354,0.09085632699952839,,-0.004319141999985732,True
max_k_cut_pairwise_trajectory,4,0,4,1,0.0,5 9 14 21,24,0.0,,4.792000254383311e-06,4.792000254383311e-06,0,0,,INFEASIBLE_POOL,The max-k-cut group that contains the removed facility has no replacement candidate after forbidding the removed facility.,NOT NECESSARY,att48,att48__remove_pos_4__facility_25,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,25,24,4,5 9 14 21,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,max_k_cut_group,max_k_cut_pairwise_trajectory,0.0,0.0,0.0,,top_ltm_pairwise_trajectory,0,0.0,5,0,5 9 14 21 24,,0.08653565799977514,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,1.0,0.0,24,,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12897.0,0.0043254610000076354,0.09085632699952839,,-0.004320668999753252,True
max_k_cut_mst_range_guard,5,0,4,1,0.0,5 9 14 21,24,0.0,,4.176000402367208e-06,4.176000402367208e-06,0,0,,INFEASIBLE_POOL,The max-k-cut group that contains the removed facility has no replacement candidate after forbidding the removed facility.,NOT NECESSARY,att48,att48__remove_pos_4__facility_25,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,25,24,4,5 9 14 21,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,max_k_cut_group,max_k_cut_mst_range_guard,0.0,0.0,0.0,,top_ltm_mst_trajectory_range_guard,0,0.0,5,0,5 9 14 21 24,,0.08653504199992312,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,1.0,0.0,24,,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12897.0,0.0043254610000076354,0.09085632699952839,,-0.004321284999605268,True
max_k_cut_pairwise_range_guard,6,0,4,1,0.0,5 9 14 21,24,0.0,,4.540000190900173e-06,4.540000190900173e-06,0,0,,INFEASIBLE_POOL,The max-k-cut group that contains the removed facility has no replacement candidate after forbidding the removed facility.,NOT NECESSARY,att48,att48__remove_pos_4__facility_25,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,25,24,4,5 9 14 21,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,max_k_cut_group,max_k_cut_pairwise_range_guard,0.0,0.0,0.0,,top_ltm_pairwise_trajectory_range_guard,0,0.0,5,0,5 9 14 21 24,,0.08653540599971166,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,1.0,0.0,24,,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12897.0,0.0043254610000076354,0.09085632699952839,,-0.004320920999816735,True
random_original_pool_size,7,0,4,1,0.0,5 9 14 21,24,0.0,,4.685000021709129e-06,4.685000021709129e-06,0,0,,INFEASIBLE_POOL,Candidate replacement pool smaller than missing count: 0 < 1.,NOT NECESSARY,att48,att48__remove_pos_4__facility_25,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,25,24,4,5 9 14 21,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,random_original_pool_size,max_k_cut_original,0.0,43.0,0.0,5 9 14 21 24,top_ltm_original,0,0.0,5,0,5 9 14 21 24,,0.08653555099954247,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,,,8.0,1.0,0.0,0.0,0.0,,False,,,1.0,1.0,0.0,24,,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12897.0,0.0043254610000076354,0.09085632699952839,,-0.004320775999985926,True
nearest_original_pool_size,8,0,4,1,0.0,5 9 14 21,24,0.0,,6.895999831613153e-06,6.895999831613153e-06,0,0,,INFEASIBLE_POOL,Candidate replacement pool smaller than missing count: 0 < 1.,NOT NECESSARY,att48,att48__remove_pos_4__facility_25,tsplib_att48_p5,48,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att48.tsp,metaheuristic_best_solution,12568.0,5 9 14 21 24,0.03333868299978349,0.05319218299973727,0.08653086599952076,25,24,4,5 9 14 21,4,152,0.05,8,12742.0,12568.0,13140.0,12568.0,12742.0,nearest_original_pool_size,max_k_cut_original,0.0,43.0,0.0,5 9 14 21 24,top_ltm_original,0,0.0,5,0,5 9 14 21 24,,0.08653776199935237,8.0,12568.0,12742.0,8.0,10.0,1.0,8.0,8.0,True,12.0,38.0,80.0,36.0,1.0,1.0,,,8.0,1.0,0.0,0.0,0.0,,False,,,1.0,1.0,0.0,24,,0 15 21 | 11 14 32 45 | 9 | 5 26 29 | 24,OPTIMAL,12897.0,0.0043254610000076354,0.09085632699952839,,-0.004318565000176022,True
baseline_all_facilities,1,527,4,1,0.9906015037593985,203 387 421 453,86,0.0,142420.0,0.08805618600035814,0.08805618600035814,527,5,93 203 387 421 453,OPTIMAL,,NOT NECESSARY,att532,att532__remove_pos_0__facility_87,tsplib_att532_p5,532,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att532.tsp,metaheuristic_best_solution,142377.0,86 203 387 421 453,14.576093611999568,0.2784280680007214,14.854521680000289,87,86,0,203 387 421 453,4,1723,0.05,87,142739.0,142377.0,143604.0,142377.0,142739.0,all_facilities,all_facilities_baseline,,,,,all_facilities_baseline,4,0.8,1,1,86,93,14.942577866000647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPTIMAL,142420.0,0.08805618600035814,14.942577866000647,0.0,0.0,True
max_k_cut_original,2,10,4,1,0.018796992481203006,203 387 421 453,86,0.0,142420.0,0.0018854350000765407,0.0018854350000765407,10,5,93 203 387 421 453,OPTIMAL,,NOT NECESSARY,att532,att532__remove_pos_0__facility_87,tsplib_att532_p5,532,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att532.tsp,metaheuristic_best_solution,142377.0,86 203 387 421 453,14.576093611999568,0.2784280680007214,14.854521680000289,87,86,0,203 387 421 453,4,1723,0.05,87,142739.0,142377.0,143604.0,142377.0,142739.0,max_k_cut_group,max_k_cut_original,10.0,10.0,0.0,,top_ltm_original,4,0.8,1,1,86,93,14.856407115000366,87.0,142377.0,142739.0,87.0,386.0,1.0,87.0,87.0,True,28.0,159.0,870.0,504.0,1.0,1.0,,,87.0,1.0,0.0,0.0,0.0,,False,,,1.0,11.0,10.0,70 82 86 92 93 95 99 103 111 113 114,70 82 92 93 95 99 103 111 113 114,367 372 380 387 390 401 | 421 | 187 193 203 | 70 82 86 92 93 95 99 103 111 113 114 | 439 448 453 454 457 458 461,OPTIMAL,142420.0,0.08805618600035814,14.942577866000647,0.0,-0.0861707510002816,True
max_k_cut_mst_trajectory,3,10,4,1,0.018796992481203006,203 387 421 453,86,0.0,142420.0,0.0014881420001984225,0.0014881420001984225,10,5,93 203 387 421 453,OPTIMAL,,NOT NECESSARY,att532,att532__remove_pos_0__facility_87,tsplib_att532_p5,532,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att532.tsp,metaheuristic_best_solution,142377.0,86 203 387 421 453,14.576093611999568,0.2784280680007214,14.854521680000289,87,86,0,203 387 421 453,4,1723,0.05,87,142739.0,142377.0,143604.0,142377.0,142739.0,max_k_cut_group,max_k_cut_mst_trajectory,10.0,10.0,0.0,,top_ltm_mst_trajectory,4,0.8,1,1,86,93,14.856009822000487,87.0,142377.0,142739.0,87.0,386.0,1.0,87.0,87.0,True,28.0,159.0,870.0,504.0,1.0,1.0,1.0,87.0,87.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,11.0,10.0,70 82 86 92 93 95 99 103 111 113 114,70 82 92 93 95 99 103 111 113 114,367 372 380 387 390 401 | 421 | 187 193 203 | 70 82 86 92 93 95 99 103 111 113 114 | 439 448 453 454 457 458 461,OPTIMAL,142420.0,0.08805618600035814,14.942577866000647,0.0,-0.08656804400015972,True
max_k_cut_pairwise_trajectory,4,10,4,1,0.018796992481203006,203 387 421 453,86,0.0,142420.0,0.0014928150003470364,0.0014928150003470364,10,5,93 203 387 421 453,OPTIMAL,,NOT NECESSARY,att532,att532__remove_pos_0__facility_87,tsplib_att532_p5,532,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att532.tsp,metaheuristic_best_solution,142377.0,86 203 387 421 453,14.576093611999568,0.2784280680007214,14.854521680000289,87,86,0,203 387 421 453,4,1723,0.05,87,142739.0,142377.0,143604.0,142377.0,142739.0,max_k_cut_group,max_k_cut_pairwise_trajectory,10.0,10.0,0.0,,top_ltm_pairwise_trajectory,4,0.8,1,1,86,93,14.856014495000636,87.0,142377.0,142739.0,87.0,386.0,1.0,87.0,87.0,True,28.0,159.0,870.0,504.0,1.0,1.0,1.0,87.0,87.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,11.0,10.0,70 82 86 92 93 95 99 103 111 113 114,70 82 92 93 95 99 103 111 113 114,367 372 380 387 390 401 | 421 | 187 193 203 | 70 82 86 92 93 95 99 103 111 113 114 | 439 448 453 454 457 458 461,OPTIMAL,142420.0,0.08805618600035814,14.942577866000647,0.0,-0.0865633710000111,True
max_k_cut_mst_range_guard,5,10,4,1,0.018796992481203006,203 387 421 453,86,0.0,142420.0,0.0013570320006692782,0.0013570320006692782,10,5,93 203 387 421 453,OPTIMAL,,NOT NECESSARY,att532,att532__remove_pos_0__facility_87,tsplib_att532_p5,532,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att532.tsp,metaheuristic_best_solution,142377.0,86 203 387 421 453,14.576093611999568,0.2784280680007214,14.854521680000289,87,86,0,203 387 421 453,4,1723,0.05,87,142739.0,142377.0,143604.0,142377.0,142739.0,max_k_cut_group,max_k_cut_mst_range_guard,10.0,10.0,0.0,,top_ltm_mst_trajectory_range_guard,4,0.8,1,1,86,93,14.855878712000958,87.0,142377.0,142739.0,87.0,386.0,1.0,87.0,87.0,True,28.0,159.0,870.0,504.0,1.0,1.0,1.0,87.0,87.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,11.0,10.0,70 82 86 92 93 95 99 103 111 113 114,70 82 92 93 95 99 103 111 113 114,367 372 380 387 390 401 | 421 | 187 193 203 | 70 82 86 92 93 95 99 103 111 113 114 | 439 448 453 454 457 458 461,OPTIMAL,142420.0,0.08805618600035814,14.942577866000647,0.0,-0.08669915399968886,True
max_k_cut_pairwise_range_guard,6,10,4,1,0.018796992481203006,203 387 421 453,86,0.0,142420.0,0.0018196089995399234,0.0018196089995399234,10,5,93 203 387 421 453,OPTIMAL,,NOT NECESSARY,att532,att532__remove_pos_0__facility_87,tsplib_att532_p5,532,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att532.tsp,metaheuristic_best_solution,142377.0,86 203 387 421 453,14.576093611999568,0.2784280680007214,14.854521680000289,87,86,0,203 387 421 453,4,1723,0.05,87,142739.0,142377.0,143604.0,142377.0,142739.0,max_k_cut_group,max_k_cut_pairwise_range_guard,10.0,10.0,0.0,,top_ltm_pairwise_trajectory_range_guard,4,0.8,1,1,86,93,14.856341288999829,87.0,142377.0,142739.0,87.0,386.0,1.0,87.0,87.0,True,28.0,159.0,870.0,504.0,1.0,1.0,1.0,87.0,87.0,1.0,0.0,0.0,0.0,0.0,False,,,1.0,11.0,10.0,70 82 86 92 93 95 99 103 111 113 114,70 82 92 93 95 99 103 111 113 114,367 372 380 387 390 401 | 421 | 187 193 203 | 70 82 86 92 93 95 99 103 111 113 114 | 439 448 453 454 457 458 461,OPTIMAL,142420.0,0.08805618600035814,14.942577866000647,0.0,-0.08623657700081822,True
random_original_pool_size,7,10,4,1,0.018796992481203006,203 387 421 453,86,0.0,145367.0,0.001946440000210714,0.001946440000210714,10,5,96 203 387 421 453,OPTIMAL,,NOT NECESSARY,att532,att532__remove_pos_0__facility_87,tsplib_att532_p5,532,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att532.tsp,metaheuristic_best_solution,142377.0,86 203 387 421 453,14.576093611999568,0.2784280680007214,14.854521680000289,87,86,0,203 387 421 453,4,1723,0.05,87,142739.0,142377.0,143604.0,142377.0,142739.0,random_original_pool_size,max_k_cut_original,10.0,527.0,0.0,86 203 387 421 453,top_ltm_original,4,0.8,1,1,86,96,14.8564681200005,87.0,142377.0,142739.0,87.0,386.0,1.0,87.0,87.0,True,28.0,159.0,870.0,504.0,1.0,1.0,,,87.0,1.0,0.0,0.0,0.0,,False,,,1.0,11.0,10.0,70 82 86 92 93 95 99 103 111 113 114,12 74 96 198 252 261 443 474 500 507,367 372 380 387 390 401 | 421 | 187 193 203 | 70 82 86 92 93 95 99 103 111 113 114 | 439 448 453 454 457 458 461,OPTIMAL,142420.0,0.08805618600035814,14.942577866000647,2.069231849459346,-0.08610974600014742,True
nearest_original_pool_size,8,10,4,1,0.018796992481203006,203 387 421 453,86,0.0,142420.0,0.0016009699993446702,0.0016009699993446702,10,5,93 203 387 421 453,OPTIMAL,,NOT NECESSARY,att532,att532__remove_pos_0__facility_87,tsplib_att532_p5,532,5,ATT,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/att532.tsp,metaheuristic_best_solution,142377.0,86 203 387 421 453,14.576093611999568,0.2784280680007214,14.854521680000289,87,86,0,203 387 421 453,4,1723,0.05,87,142739.0,142377.0,143604.0,142377.0,142739.0,nearest_original_pool_size,max_k_cut_original,10.0,527.0,0.0,86 203 387 421 453,top_ltm_original,4,0.8,1,1,86,93,14.856122649999634,87.0,142377.0,142739.0,87.0,386.0,1.0,87.0,87.0,True,28.0,159.0,870.0,504.0,1.0,1.0,,,87.0,1.0,0.0,0.0,0.0,,False,,,1.0,11.0,10.0,70 82 86 92 93 95 99 103 111 113 114,70 73 82 92 93 95 99 103 111 114,367 372 380 387 390 401 | 421 | 187 193 203 | 70 82 86 92 93 95 99 103 111 113 114 | 439 448 453 454 457 458 461,OPTIMAL,142420.0,0.08805618600035814,14.942577866000647,0.0,-0.08645521600101347,True
